"sName","Location","Manag","Soil","Crop","Pyear","Pdoy","dtEMR","R0","R1","R2","R3","R4","R5","R6","R7","R8","MSNN","MXLAI","R5ANTDM","WTOP","WGRN","HI","IPASW","CRAIN","CIRGW","IRGNO","ATSWSL","CRUNOF","CE","CTR","CDRAIN","ET","EoverET","NLF","NST","NVEG","NGRN","CNUP","CUMBNF","ISOLN","CNFERT","CNMIN","CNSOL","CNVOL","CNLEACH","CNDNIT","MATYP","SRAINT","MTMINT","MTMAXT","SSRADT","SUMETT","SRAIN2","MTMIN2","MTMAX2","SSRAD2","SUMET2","SRAIN3","MTMIN3","MTMAX3","SSRAD3","SUMET3","Ywet"
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1990,144,8,-9,65,-9,79,-9,91,-9,120,152,29.6838434910722,8.86088910177309,770.423103514163,773.147549516366,169.992889866398,0.219871213421985,347.348421381656,398.76,0,0,207.947661755911,91.114892005295,113.3090598256,313.591525955927,8.6402318155711,426.900585781526,0.265422591581047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398.25,15.0483443708609,28.7423841059603,3052.25,426.738825684225,343.65,17.4022222222222,29.8511111111111,2011.86,388.791735230433,54.6,11.5754098360656,27.1065573770492,1040.39,37.9470904537918,1953.94126283216
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1991,144,5,-9,61,-9,72,-9,85,-9,114,140,31.0023104612147,5.64243581032872,504.65996155152,501.85573928757,107.841730996774,0.214885917514594,346.833159327135,265.41,0,0,185.982480900548,21.6638362421124,122.727481610094,244.642967577891,23.0687112257682,367.370449187985,0.334070097040641,0,0,0,0,0,0,0,0,0,0,0,0,0,1,265.41,15.6705035971223,30.3122302158273,2874.54,367.236814357992,233.66,17.9238095238095,31.5404761904762,1896.32,343.294760527642,31.75,12.2290909090909,28.4363636363636,978.22,23.9420538303495,1239.56012639971
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1992,144,12,-9,76,-9,87,-9,99,-9,158,222,26.8209366135775,8.70953036100716,838.062284971425,964.406201865342,299.501361154432,0.310555200262234,333.778710660904,458.18,0,0,258.688484536743,16.0302023536811,124.47520670988,370.392016627571,12.3740031181734,494.867223337451,0.251532534061162,0,0,0,0,0,0,0,0,0,0,0,0,0,4,458.18,7.32624434389141,19.5126696832579,3251.84,494.867223337451,291.82,14.6408163265306,27.2285714285714,2005.47,402.393542984433,166.36,1.49837398373983,13.3650406504065,1246.37,92.4736803530181,3442.54438108542
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1993,144,8,-9,75,-9,84,-9,93,-9,222,222,27.5654886400339,11.01667026084,899.833222573066,1144.40855671607,427.760014857301,0.373782607921751,329.781805304161,741.44,0,0,274.96164387926,82.027415703289,215.480248251764,438.44891865837,51.8819495478849,653.929166910134,0.329516190981241,0,0,0,0,0,0,0,0,0,0,0,0,0,4,741.44,7.57466063348416,19.9298642533937,3269.02,653.929166910135,500.9,16.5336956521739,28.4673913043478,1894.12,512.712684057377,240.54,1.18527131782946,13.8410852713178,1374.9,141.216482852758,4916.78177996898
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1994,144,7,-9,68,-9,80,-9,92,-9,137,222,28.332526933945,7.70758835018131,795.335139138264,906.22394548545,279.296075723818,0.308197633835645,330.112525940561,456.9,0,0,271.920835548395,29.7434104467661,109.089937702965,359.088297611403,6.41398753491717,468.178235314368,0.233009417086026,0,0,0,0,0,0,0,0,0,0,0,0,0,4,456.9,8.09230769230769,21.2126696832579,3521.23,468.178235314368,267.18,16.0175824175824,28.7989010989011,2073.99,379.355597724436,189.72,2.54461538461539,15.9023076923077,1447.24,88.8226375899327,3210.29972096342
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1995,144,9,-9,66,-9,75,-9,85,-9,128,222,29.2593756876655,4.0636641873414,338.382185610574,432.293251827274,155.945331125105,0.360739684151753,330.73175816297,280.17,0,0,239.166706596926,7.50167472181651,129.952571067152,213.414879811244,7.55327386434297,343.367450878396,0.378465025542492,0,0,0,0,0,0,0,0,0,0,0,0,0,4,280.17,8.02714932126696,21.3126696832579,3511.84,343.367450878396,149.35,16.897619047619,30.0880952380952,1889.65,268.518916513196,130.82,2.58832116788321,15.9321167883212,1622.19,74.8485343652003,1792.47507040351
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1996,144,10,-9,71,-9,83,-9,96,-9,222,222,28.812890785965,8.32860884041513,824.416408340324,1113.44686267701,429.578888359459,0.385809958929374,339.715387162426,602.71,0,0,262.641910743066,68.090476680497,131.835907484971,409.640043188106,59.357918828832,541.475950673077,0.243475093069402,0,0,0,0,0,0,0,0,0,0,0,0,0,4,602.71,7.76470588235294,19.1588235294117,3363.49,541.475950673077,413.73,16.3221052631579,27.8378947368421,1970.11,399.382315322646,188.98,1.31269841269841,12.6150793650794,1393.38,142.093635350432,4937.6883719478
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1997,144,11,-9,65,-9,76,-9,91,-9,127,161,28.7115824443527,5.48473702348945,611.204133533867,647.785618622693,166.138701672373,0.256471735241071,330.267435865701,365.22,0,0,255.557456062892,24.1812807361728,119.324110688344,264.278172105399,19.782417614239,383.602282793743,0.311062045354154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365.22,13.695625,26.833125,3077.22,383.344923480862,253.99,16.3588888888889,28.9333333333333,2047.61,335.551042961724,111.23,10.2714285714286,24.1328571428571,1029.61,47.793880519138,1909.64024910773
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1998,144,6,-9,66,-9,80,-9,89,-9,124,157,29.6404742820396,8.87802954439863,639.068015627408,764.95059744449,231.409924870254,0.302516169858991,331.083165259653,524.76,0,0,275.738463283899,52.9240643773341,144.066861221476,301.692767483167,69.2608382477742,445.759628704643,0.323194053351417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500.38,15.3192307692308,27.725641025641,2987.44,445.748330234147,316.49,17.6181818181818,29.1852272727273,1915,350.981891975734,183.89,12.3441176470588,25.8367647058824,1072.44,94.7664382584121,2659.88419391097
"LN-RFD-MID-check","Lincoln","NE-RFD-MID","Soil_95","Soybean-MG3",1999,144,8,-9,67,-9,78,-9,90,-9,137,222,28.6687119076897,7.01868417341108,712.552847734619,765.036488081901,205.945663834686,0.269197178230064,329.326072267202,368.53,0,0,205.648709131534,28.8943956157465,117.767034184384,311.842719608858,22.6025115040555,429.609753793242,0.274125606191572,0,0,0,0,0,0,0,0,0,0,0,0,0,4,368.53,8.5158371040724,22.7239819004525,3634.96,429.609753793242,297.41,17.5056179775281,29.2584269662921,1933.28,371.138851509704,71.12,2.45454545454545,18.3181818181818,1701.68,58.4709022835377,2367.19153832972
